latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,fuente_sensor
-34.7395,-65.25048,339.43,0.56,0.52,2017-12-29,1734,N,VIIRS,l,2,312.63,8.27,D,0,VIIRS_SNPP_SP
-32.31406,-65.46262,342.63,0.55,0.51,2017-12-29,1734,N,VIIRS,n,2,308.12,8.77,D,0,VIIRS_SNPP_SP
-34.62544,-65.46635,335.45,0.64,0.72,2017-12-29,1914,N,VIIRS,l,2,305.98,5.41,D,0,VIIRS_SNPP_SP
-34.62529,-65.46966,333.57,0.64,0.72,2017-12-29,1914,N,VIIRS,l,2,305.75,9.75,D,0,VIIRS_SNPP_SP
-33.44331,-67.68718,336.67,0.53,0.67,2017-12-29,1914,N,VIIRS,l,2,310.92,1.78,D,0,VIIRS_SNPP_SP
-32.30986,-65.46487,336.53,0.74,0.76,2017-12-29,1915,N,VIIRS,n,2,301.13,5,D,0,VIIRS_SNPP_SP
-34.64475,-65.46813,325.47,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,294.91,19.63,N,0,VIIRS_SNPP_SP
-34.64368,-65.47295,342.34,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,302.77,100.96,N,0,VIIRS_SNPP_SP
-34.6426,-65.47778,341.01,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,298.39,100.96,N,0,VIIRS_SNPP_SP
-34.64051,-65.46678,338.48,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,300.74,19.63,N,0,VIIRS_SNPP_SP
-34.63837,-65.4764,342.8,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,307.92,100.96,N,0,VIIRS_SNPP_SP
-34.6373,-65.48123,313.17,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,293.29,2.11,N,0,VIIRS_SNPP_SP
-34.63628,-65.46544,339.47,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,299.23,11.4,N,0,VIIRS_SNPP_SP
-34.63564,-65.46369,306.13,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,293.91,22.06,N,0,VIIRS_SNPP_SP
-34.63461,-65.46848,333.93,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,311.66,22.06,N,0,VIIRS_SNPP_SP
-34.63414,-65.47503,340.44,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,298.12,61.55,N,0,VIIRS_SNPP_SP
-34.63356,-65.4733,349.05,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,315.32,31.67,N,0,VIIRS_SNPP_SP
-34.63253,-65.47812,303.49,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,292.8,31.67,N,0,VIIRS_SNPP_SP
-34.63097,-65.46888,344.48,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,298.3,61.55,N,0,VIIRS_SNPP_SP
-34.63037,-65.46713,308.38,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,293.28,22.06,N,0,VIIRS_SNPP_SP
-34.62991,-65.47368,337,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,294.83,61.55,N,0,VIIRS_SNPP_SP
-34.62933,-65.47194,316.28,0.44,0.46,2017-12-30,453,N,VIIRS,n,2,293.75,31.67,N,0,VIIRS_SNPP_SP
-33.34637,-66.44356,324.79,0.53,0.5,2017-12-30,453,N,VIIRS,n,2,296.28,5.04,N,0,VIIRS_SNPP_SP
-35.5381,-66.85349,301.22,0.5,0.49,2017-12-30,454,N,VIIRS,n,2,278.94,2.02,N,0,VIIRS_SNPP_SP
-35.5374,-66.85608,309.56,0.5,0.49,2017-12-30,454,N,VIIRS,n,2,283.6,3.09,N,0,VIIRS_SNPP_SP
-35.53685,-66.85898,298.7,0.5,0.49,2017-12-30,454,N,VIIRS,n,2,278.63,2.02,N,0,VIIRS_SNPP_SP
-35.53294,-66.85452,306.34,0.5,0.49,2017-12-30,454,N,VIIRS,n,2,276.77,2.54,N,0,VIIRS_SNPP_SP
-35.54572,-66.83682,309.75,0.76,0.77,2017-12-30,634,N,VIIRS,n,2,282.6,4.25,N,0,VIIRS_SNPP_SP
-35.54536,-66.84074,302.41,0.76,0.77,2017-12-30,634,N,VIIRS,n,2,284.86,6.35,N,0,VIIRS_SNPP_SP
-35.53839,-66.83659,304.71,0.76,0.77,2017-12-30,634,N,VIIRS,n,2,281.78,3.85,N,0,VIIRS_SNPP_SP
-35.53803,-66.84056,300.31,0.76,0.77,2017-12-30,634,N,VIIRS,n,2,280.69,4.43,N,0,VIIRS_SNPP_SP
-33.51826,-65.42576,342.67,0.52,0.67,2017-12-30,1715,N,VIIRS,n,2,299.27,1.55,D,0,VIIRS_SNPP_SP
-35.16587,-66.34043,337.9,0.63,0.54,2017-12-30,1855,N,VIIRS,n,2,301.81,8.27,D,0,VIIRS_SNPP_SP
-35.15433,-66.33704,350.57,0.63,0.54,2017-12-30,1855,N,VIIRS,n,2,302.59,14.97,D,0,VIIRS_SNPP_SP
-35.1521,-66.33751,335.44,0.63,0.54,2017-12-30,1855,N,VIIRS,n,2,302.49,9.36,D,0,VIIRS_SNPP_SP
-34.98287,-66.84805,337.66,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,284.83,5.79,D,0,VIIRS_SNPP_SP
-34.98128,-66.84149,345.77,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,292.23,5.79,D,0,VIIRS_SNPP_SP
-34.97964,-66.8563,343.91,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,284.61,9.69,D,0,VIIRS_SNPP_SP
-34.97957,-66.87759,335.24,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,283.52,11.85,D,0,VIIRS_SNPP_SP
-34.97902,-66.87949,340.22,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,281.77,31.23,D,0,VIIRS_SNPP_SP
-34.97799,-66.87106,367,0.6,0.53,2017-12-30,1855,N,VIIRS,h,2,296.09,11.85,D,0,VIIRS_SNPP_SP
-34.97747,-66.87295,367,0.6,0.53,2017-12-30,1855,N,VIIRS,h,2,294.13,23.88,D,0,VIIRS_SNPP_SP
-34.97645,-66.84318,352.73,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,297.38,11.64,D,0,VIIRS_SNPP_SP
-34.9764,-66.86453,353.06,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,298.01,9.69,D,0,VIIRS_SNPP_SP
-34.97593,-66.86639,353.64,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,298.68,23.88,D,0,VIIRS_SNPP_SP
-34.97482,-66.85799,345.96,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,287.3,9.69,D,0,VIIRS_SNPP_SP
-34.97475,-66.87928,351.17,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,288.21,46.61,D,0,VIIRS_SNPP_SP
-34.97438,-66.85984,344.15,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,287.25,9.35,D,0,VIIRS_SNPP_SP
-34.9742,-66.8812,350.14,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,283.89,31.23,D,0,VIIRS_SNPP_SP
-34.97322,-66.85142,348.47,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,287.45,11.64,D,0,VIIRS_SNPP_SP
-34.97317,-66.87276,367,0.6,0.53,2017-12-30,1855,N,VIIRS,h,2,291.11,46.61,D,0,VIIRS_SNPP_SP
-34.97283,-66.85326,351.34,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,290.52,9.35,D,0,VIIRS_SNPP_SP
-34.97266,-66.87465,367,0.6,0.53,2017-12-30,1855,N,VIIRS,h,2,290.4,23.88,D,0,VIIRS_SNPP_SP
-34.97158,-66.86621,342.96,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,288.31,10.8,D,0,VIIRS_SNPP_SP
-34.97111,-66.8681,342.62,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,283.73,23.88,D,0,VIIRS_SNPP_SP
-34.88745,-66.91155,337.84,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,298.52,13.53,D,0,VIIRS_SNPP_SP
-34.88588,-66.90503,355.63,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,299.89,19.66,D,0,VIIRS_SNPP_SP
-34.88429,-66.89848,348.43,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,292.43,19.66,D,0,VIIRS_SNPP_SP
-34.88271,-66.89194,340.14,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,295.88,8.13,D,0,VIIRS_SNPP_SP
-34.88105,-66.9067,356.95,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,312.16,42.67,D,0,VIIRS_SNPP_SP
-34.87947,-66.90017,367,0.6,0.53,2017-12-30,1855,N,VIIRS,h,2,302.95,42.67,D,0,VIIRS_SNPP_SP
-34.87623,-66.90838,333,0.6,0.53,2017-12-30,1855,N,VIIRS,n,2,296.52,42.67,D,0,VIIRS_SNPP_SP
-34.86872,-67.01048,343.23,0.59,0.53,2017-12-30,1855,N,VIIRS,n,2,296.58,16.7,D,0,VIIRS_SNPP_SP
-34.86719,-67.00401,351.87,0.59,0.53,2017-12-30,1855,N,VIIRS,n,2,294.42,7.89,D,0,VIIRS_SNPP_SP
-34.86699,-67.02508,349.18,0.59,0.53,2017-12-30,1855,N,VIIRS,n,2,295.07,14.64,D,0,VIIRS_SNPP_SP
-34.86566,-66.99752,340.43,0.59,0.53,2017-12-30,1855,N,VIIRS,n,2,293.2,7.89,D,0,VIIRS_SNPP_SP
-34.86546,-67.01862,367,0.59,0.53,2017-12-30,1855,N,VIIRS,h,2,296.92,16.7,D,0,VIIRS_SNPP_SP
-34.86393,-67.01215,367,0.59,0.53,2017-12-30,1855,N,VIIRS,h,2,301.04,16.7,D,0,VIIRS_SNPP_SP
-34.86372,-67.0332,355.86,0.59,0.53,2017-12-30,1855,N,VIIRS,n,2,294.02,26.16,D,0,VIIRS_SNPP_SP
-34.86239,-67.00568,337.36,0.59,0.53,2017-12-30,1855,N,VIIRS,n,2,291.67,7.89,D,0,VIIRS_SNPP_SP
-34.86219,-67.02675,367,0.59,0.53,2017-12-30,1855,N,VIIRS,h,2,291.48,26.16,D,0,VIIRS_SNPP_SP
-34.86086,-66.99921,336.39,0.59,0.53,2017-12-30,1855,N,VIIRS,n,2,290.83,7.89,D,0,VIIRS_SNPP_SP
-34.86066,-67.02029,348.81,0.59,0.53,2017-12-30,1855,N,VIIRS,n,2,291.37,9.09,D,0,VIIRS_SNPP_SP
-34.85912,-67.01382,338.88,0.59,0.53,2017-12-30,1855,N,VIIRS,n,2,295.57,9.09,D,0,VIIRS_SNPP_SP
-33.50267,-65.46433,337.58,0.39,0.59,2017-12-30,1856,N,VIIRS,n,2,299.24,3.53,D,0,VIIRS_SNPP_SP
-33.50168,-65.46234,348.23,0.39,0.59,2017-12-30,1856,N,VIIRS,n,2,300.44,4.3,D,0,VIIRS_SNPP_SP
-34.98737,-66.85131,302.08,0.46,0.63,2017-12-31,435,N,VIIRS,n,2,283.35,1.55,N,0,VIIRS_SNPP_SP
-34.98545,-66.84542,304.22,0.46,0.63,2017-12-31,435,N,VIIRS,n,2,283.72,1.78,N,0,VIIRS_SNPP_SP
-34.98406,-66.85041,299.63,0.46,0.63,2017-12-31,435,N,VIIRS,n,2,282.82,1.38,N,0,VIIRS_SNPP_SP
-34.98307,-66.92278,302.05,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,284.13,1.02,N,0,VIIRS_SNPP_SP
-34.98302,-66.84393,298.69,0.46,0.63,2017-12-31,435,N,VIIRS,n,2,282.67,1.55,N,0,VIIRS_SNPP_SP
-34.98168,-66.92781,309.8,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,284.77,1.26,N,0,VIIRS_SNPP_SP
-34.98028,-66.93285,304.64,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,285.06,1.26,N,0,VIIRS_SNPP_SP
-34.97887,-66.9379,298.04,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,285.21,1.19,N,0,VIIRS_SNPP_SP
-34.97875,-66.91536,307.31,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,283.94,0.86,N,0,VIIRS_SNPP_SP
-34.97735,-66.9204,303.82,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,281.96,0.86,N,0,VIIRS_SNPP_SP
-34.96449,-66.92071,327.64,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,284.63,4.78,N,0,VIIRS_SNPP_SP
-34.96386,-66.91438,295.3,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,278.24,5.15,N,0,VIIRS_SNPP_SP
-34.96364,-66.89178,314.86,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,281.61,1.89,N,0,VIIRS_SNPP_SP
-34.96341,-66.86926,300.84,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,279.6,1.22,N,0,VIIRS_SNPP_SP
-34.96308,-66.92574,335.88,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,285.66,4.78,N,0,VIIRS_SNPP_SP
-34.96248,-66.91942,349.64,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,287.15,5.15,N,0,VIIRS_SNPP_SP
-34.96227,-66.89683,307.12,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,285.05,1.89,N,0,VIIRS_SNPP_SP
-34.96204,-66.87429,296.36,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,283.52,1.22,N,0,VIIRS_SNPP_SP
-34.96111,-66.92447,367,0.46,0.64,2017-12-31,435,N,VIIRS,h,2,288.81,7.49,N,0,VIIRS_SNPP_SP
-34.96016,-66.91331,296.31,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,278.57,3.81,N,0,VIIRS_SNPP_SP
-34.96006,-66.89081,316.06,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,281.66,1.58,N,0,VIIRS_SNPP_SP
-34.95973,-66.92951,299.09,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,283.7,7.49,N,0,VIIRS_SNPP_SP
-34.95876,-66.91833,334.17,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,286.6,4.78,N,0,VIIRS_SNPP_SP
-34.95866,-66.89582,298.82,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,285.04,2.55,N,0,VIIRS_SNPP_SP
-34.95736,-66.92336,341.57,0.46,0.64,2017-12-31,435,N,VIIRS,n,2,287.45,4.78,N,0,VIIRS_SNPP_SP
-34.88722,-67.0071,332.34,0.47,0.64,2017-12-31,435,N,VIIRS,n,2,282.6,4.55,N,0,VIIRS_SNPP_SP
-34.88581,-67.01222,325.9,0.47,0.64,2017-12-31,435,N,VIIRS,n,2,285.37,4.55,N,0,VIIRS_SNPP_SP
-34.70354,-67.29075,312.21,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,282.64,2.22,N,0,VIIRS_SNPP_SP
-34.70205,-67.2961,299.91,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,278.4,2.34,N,0,VIIRS_SNPP_SP
-34.70055,-67.30148,313.3,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,278.45,2.34,N,0,VIIRS_SNPP_SP
-34.69906,-67.30684,309.55,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,278.93,3.33,N,0,VIIRS_SNPP_SP
-34.69768,-67.28832,299.2,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,279.73,2.22,N,0,VIIRS_SNPP_SP
-34.69757,-67.31219,311.65,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,279.73,3.33,N,0,VIIRS_SNPP_SP
-34.69618,-67.29367,296.18,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,277.6,2.34,N,0,VIIRS_SNPP_SP
-34.69607,-67.31754,300.19,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,276.4,2.46,N,0,VIIRS_SNPP_SP
-34.69468,-67.29903,320.93,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,281.32,2.34,N,0,VIIRS_SNPP_SP
-34.69319,-67.30437,321.13,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,280.36,3.33,N,0,VIIRS_SNPP_SP
-34.69169,-67.30974,331.62,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,280.98,3.33,N,0,VIIRS_SNPP_SP
-34.69019,-67.3151,304.58,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,279.85,2.46,N,0,VIIRS_SNPP_SP
-34.68869,-67.32047,300.53,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,276.35,2.46,N,0,VIIRS_SNPP_SP
-34.68719,-67.32583,305.18,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,276.19,2.27,N,0,VIIRS_SNPP_SP
-34.68569,-67.33119,307.69,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,277,2.27,N,0,VIIRS_SNPP_SP
-34.68419,-67.33657,302.38,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,274.94,3.34,N,0,VIIRS_SNPP_SP
-34.67681,-67.33948,302.41,0.49,0.65,2017-12-31,435,N,VIIRS,n,2,275.04,3.77,N,0,VIIRS_SNPP_SP
-34.6753,-67.34486,301.33,0.5,0.65,2017-12-31,435,N,VIIRS,n,2,274.11,2.01,N,0,VIIRS_SNPP_SP
-34.67378,-67.35027,299.18,0.5,0.65,2017-12-31,435,N,VIIRS,n,2,272.69,2.01,N,0,VIIRS_SNPP_SP
-34.98453,-66.87103,307.17,0.41,0.61,2017-12-31,615,N,VIIRS,n,2,281.12,1.93,N,0,VIIRS_SNPP_SP
-34.98426,-66.87569,305.21,0.41,0.61,2017-12-31,615,N,VIIRS,n,2,281.32,1.93,N,0,VIIRS_SNPP_SP
-34.98398,-66.88035,299.22,0.41,0.61,2017-12-31,615,N,VIIRS,n,2,281.32,2.35,N,0,VIIRS_SNPP_SP
-34.9818,-66.91752,314.82,0.41,0.6,2017-12-31,615,N,VIIRS,n,2,283.17,2.08,N,0,VIIRS_SNPP_SP
-34.98153,-66.92214,302.73,0.41,0.6,2017-12-31,615,N,VIIRS,n,2,281.62,2.08,N,0,VIIRS_SNPP_SP
-34.96498,-66.91135,304.15,0.41,0.6,2017-12-31,615,N,VIIRS,n,2,285.11,4.23,N,0,VIIRS_SNPP_SP
-34.96471,-66.916,340.01,0.41,0.6,2017-12-31,615,N,VIIRS,n,2,285.03,7.22,N,0,VIIRS_SNPP_SP
-34.95901,-66.9155,355.05,0.41,0.6,2017-12-31,615,N,VIIRS,n,2,285.41,6.28,N,0,VIIRS_SNPP_SP
-34.95874,-66.92014,328.12,0.41,0.6,2017-12-31,615,N,VIIRS,n,2,281.76,6.28,N,0,VIIRS_SNPP_SP
-34.95848,-66.92477,308.88,0.41,0.6,2017-12-31,615,N,VIIRS,n,2,284.31,2.87,N,0,VIIRS_SNPP_SP
-34.95821,-66.92941,309.76,0.41,0.6,2017-12-31,615,N,VIIRS,n,2,279.18,2.87,N,0,VIIRS_SNPP_SP
-34.71084,-67.28883,299.63,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,286.83,0.96,N,0,VIIRS_SNPP_SP
-34.71057,-67.29321,305.12,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,287.48,0.96,N,0,VIIRS_SNPP_SP
-34.71031,-67.29758,305.23,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,287.61,1.31,N,0,VIIRS_SNPP_SP
-34.71004,-67.30194,305.46,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,287.64,1.31,N,0,VIIRS_SNPP_SP
-34.70978,-67.3063,302.25,0.38,0.59,2017-12-31,615,N,VIIRS,n,2,287.14,1.85,N,0,VIIRS_SNPP_SP
-34.70553,-67.28393,319.76,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,287.77,2.96,N,0,VIIRS_SNPP_SP
-34.70527,-67.2883,300.74,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,287.62,1.56,N,0,VIIRS_SNPP_SP
-34.70501,-67.29269,302.65,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,287.67,1.56,N,0,VIIRS_SNPP_SP
-34.70474,-67.29706,301.49,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,287.66,1.91,N,0,VIIRS_SNPP_SP
-34.70448,-67.30141,304.36,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,287.72,1.91,N,0,VIIRS_SNPP_SP
-34.70422,-67.30577,308.77,0.38,0.59,2017-12-31,615,N,VIIRS,n,2,288.15,1.95,N,0,VIIRS_SNPP_SP
-34.69944,-67.29214,316.28,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,288.81,1.56,N,0,VIIRS_SNPP_SP
-34.69918,-67.29651,326.94,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,289.08,1.91,N,0,VIIRS_SNPP_SP
-34.69891,-67.30087,315.94,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,289.58,1.91,N,0,VIIRS_SNPP_SP
-34.69865,-67.30524,312.97,0.38,0.59,2017-12-31,615,N,VIIRS,n,2,289.03,1.95,N,0,VIIRS_SNPP_SP
-34.69839,-67.3096,308.93,0.38,0.59,2017-12-31,615,N,VIIRS,n,2,288.34,1.95,N,0,VIIRS_SNPP_SP
-34.69813,-67.31396,310.62,0.38,0.59,2017-12-31,615,N,VIIRS,n,2,287.9,2.49,N,0,VIIRS_SNPP_SP
-34.69361,-67.29597,327.33,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,287.63,2.35,N,0,VIIRS_SNPP_SP
-34.69335,-67.30035,308.3,0.39,0.59,2017-12-31,615,N,VIIRS,n,2,287.55,2.35,N,0,VIIRS_SNPP_SP
-34.69309,-67.30471,304.66,0.38,0.59,2017-12-31,615,N,VIIRS,n,2,287.83,1.55,N,0,VIIRS_SNPP_SP
-34.69283,-67.30907,311.43,0.38,0.59,2017-12-31,615,N,VIIRS,n,2,287.95,1.55,N,0,VIIRS_SNPP_SP
-34.70321,-67.16322,347.3,0.51,0.41,2017-12-31,1837,N,VIIRS,n,2,295.08,7.27,D,0,VIIRS_SNPP_SP
-34.69944,-67.1643,351.6,0.51,0.41,2017-12-31,1837,N,VIIRS,n,2,298.73,7.27,D,0,VIIRS_SNPP_SP
-34.69568,-67.16536,355.78,0.51,0.41,2017-12-31,1837,N,VIIRS,n,2,298.54,12.74,D,0,VIIRS_SNPP_SP
-34.62678,-65.48769,336.12,0.41,0.45,2017-12-31,1837,N,VIIRS,n,2,295.47,13.66,D,0,VIIRS_SNPP_SP
-34.62586,-65.48325,354.28,0.41,0.45,2017-12-31,1837,N,VIIRS,n,2,307.56,20.51,D,0,VIIRS_SNPP_SP
-34.62362,-65.49335,345.04,0.41,0.45,2017-12-31,1837,N,VIIRS,n,2,293.14,13.66,D,0,VIIRS_SNPP_SP
-34.6227,-65.48893,356.4,0.41,0.45,2017-12-31,1837,N,VIIRS,n,2,311.95,13.66,D,0,VIIRS_SNPP_SP
-34.62178,-65.4845,354.37,0.41,0.45,2017-12-31,1837,N,VIIRS,n,2,305.23,20.51,D,0,VIIRS_SNPP_SP
-34.60155,-65.50557,298.18,0.7,0.75,2018-01-01,416,N,VIIRS,n,2,282.1,3.13,N,0,VIIRS_SNPP_SP
-34.59958,-65.48723,298.41,0.7,0.75,2018-01-01,416,N,VIIRS,n,2,281.88,2.54,N,0,VIIRS_SNPP_SP
-34.5012,-65.98859,332.07,0.74,0.76,2018-01-01,416,N,VIIRS,n,2,280.35,16.41,N,0,VIIRS_SNPP_SP
-34.49864,-65.99668,356.57,0.74,0.76,2018-01-01,416,N,VIIRS,n,2,288.4,34.94,N,0,VIIRS_SNPP_SP
-34.49841,-65.98935,367,0.74,0.76,2018-01-01,416,N,VIIRS,h,2,283.27,25.49,N,0,VIIRS_SNPP_SP
-34.49608,-66.00479,349.71,0.75,0.77,2018-01-01,416,N,VIIRS,n,2,280.78,34.94,N,0,VIIRS_SNPP_SP
-34.49588,-65.99748,367,0.75,0.77,2018-01-01,416,N,VIIRS,h,2,290.34,25.49,N,0,VIIRS_SNPP_SP
-34.4944,-65.98536,335,0.74,0.76,2018-01-01,416,N,VIIRS,n,2,281.7,16.41,N,0,VIIRS_SNPP_SP
-34.49352,-66.01292,297.23,0.75,0.77,2018-01-01,416,N,VIIRS,n,2,277.21,8.27,N,0,VIIRS_SNPP_SP
-34.49336,-66.00562,338.75,0.75,0.77,2018-01-01,416,N,VIIRS,n,2,283.02,36.44,N,0,VIIRS_SNPP_SP
-34.49183,-65.99346,324.88,0.74,0.76,2018-01-01,416,N,VIIRS,n,2,281.06,34.94,N,0,VIIRS_SNPP_SP
-34.49161,-65.98607,305.78,0.74,0.76,2018-01-01,416,N,VIIRS,n,2,280.88,25.49,N,0,VIIRS_SNPP_SP
-34.48228,-65.99097,295.45,0.75,0.77,2018-01-01,416,N,VIIRS,n,2,280.78,1.27,N,0,VIIRS_SNPP_SP
-34.50431,-65.98762,349.44,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,286.49,11.71,N,0,VIIRS_SNPP_SP
-34.50427,-65.98408,337.19,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,283.54,6.41,N,0,VIIRS_SNPP_SP
-34.50379,-65.9931,298.32,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,282.46,7.29,N,0,VIIRS_SNPP_SP
-34.50379,-65.98956,336.71,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,284.41,6.07,N,0,VIIRS_SNPP_SP
-34.5033,-65.99505,320.28,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,283.03,6.07,N,0,VIIRS_SNPP_SP
-34.50327,-65.99856,353.69,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,286.04,7.29,N,0,VIIRS_SNPP_SP
-34.50282,-66.00053,367,0.49,0.49,2018-01-01,556,N,VIIRS,h,2,285.78,6.28,N,0,VIIRS_SNPP_SP
-34.50276,-66.00404,334.34,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,279.39,8.43,N,0,VIIRS_SNPP_SP
-34.50234,-66.00602,295.01,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,278.41,6.28,N,0,VIIRS_SNPP_SP
-34.49975,-65.98702,303.5,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,283.05,1.5,N,0,VIIRS_SNPP_SP
-34.49828,-65.99992,309.7,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,281.79,6.28,N,0,VIIRS_SNPP_SP
-34.49821,-66.00344,340.59,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,282.38,4.68,N,0,VIIRS_SNPP_SP
-34.49779,-66.00541,335.88,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,280.97,6.28,N,0,VIIRS_SNPP_SP
-34.4977,-66.0089,325.6,0.49,0.49,2018-01-01,556,N,VIIRS,n,2,279.53,4.68,N,0,VIIRS_SNPP_SP
-34.88203,-67.0407,367,0.38,0.36,2018-01-01,1818,N,VIIRS,h,2,327.4,12.31,D,0,VIIRS_SNPP_SP
-34.8787,-67.04146,367,0.38,0.36,2018-01-01,1818,N,VIIRS,l,2,327.7,7.31,D,0,VIIRS_SNPP_SP
-34.87805,-67.03722,367,0.38,0.36,2018-01-01,1818,N,VIIRS,l,2,328.94,9.42,D,0,VIIRS_SNPP_SP
-34.84685,-67.01372,367,0.38,0.36,2018-01-01,1818,N,VIIRS,l,2,327.71,31.18,D,0,VIIRS_SNPP_SP
-34.84417,-67.0187,350.51,0.38,0.36,2018-01-01,1818,N,VIIRS,l,2,327.55,31.18,D,0,VIIRS_SNPP_SP
-34.84352,-67.01447,367,0.38,0.36,2018-01-01,1818,N,VIIRS,h,2,345.11,31.18,D,0,VIIRS_SNPP_SP
