fecha_reporte,nombre,provincia,fecha_inicio,estado,latitud,longitud,departamento,observaciones
30/08/2022,Ruta 5 a 15 Km de Tilisarao,San Luis,27/08/2022,Extinguido (29/8/2022),32º 44´ 50´´ S,65º 16´ 48´´ O,Chacabuco,"- Latitud: 32º 4 4´ 50´´ - Lo ngitud: 65º 16´ 48´´ - Dep to.: Chaca buco - Sup 400,0 ha - Bos que Nativo 34 % - Arbu stal/Matorral 33 % - Past izal 33 % Renca, Conca rán, San Pa blo, Tilisara o y Naschel"
30/08/2022,Los Molles,San Luis,29/08/2022,Controlado,"33º 5´ 48,5´´ S","66º 17´ 12,1´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 5 ´ 48,5´´ - L ongitud: 66º 17´ 12,1´´ - P tos. de Ref erencia: A Mayo Km 23 - Depto.: Jua n Martin de Pueyrredon - Superficie 2,0 ha - B Nativo 34 % - Arbustal/Ma torral 33 % - Pastizal 33 % - BB.VV. Villa de la Quebrada"
30/08/2022,Planta Piscu Yacu,San Luis,27/08/2022,Extinguido (29/8/2022),32º 43´ 3´´ S,65º 30´ 0´´ O,Libertador General San Martín,"- Latitud: 32º 4 3´ 3´´ - Lon gitud: 65º 3 0´ 0´´ - Ptos. de Referen cia: Por R N°40, hacia Po trerillos - D epto.: Libert ador General San Martin - Bosque 34 % - Arbusta l/Matorral 3 3 % - Pastiz al 33 % - BB. VV. Renca y Concará"
31/08/2022,Ruta 40,San Luis,30/08/2022,Contenido,32º 43´ 3´´ S,65º 29´ 42´´ O,Junín,"- Latitud: 32º 43´ 3´´ - Longitud: 65 º 29´ 42 ´´ - Dep to.: Junin - Pastizal 10 0 % - BB.VV. R enca , San Pablo, Concar án y BB . PL Sa n Luis (Cuartel N°3)"
31/08/2022,Los Molles,San Luis,29/08/2022,Controlado,"33º 5´ 48,5´´ S","66º 17´ 12,1´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 5´ 48,5´´ - Longitud: 66º 17´ 12,1´´ - Ptos. de Referencia: A U 25 Mayo Km 23 - Depto.: Juan Martin de Pue yrredon - Superficie 2,0 ha - Bo sque Nativo 34 % - Arbustal/Matorral 33 % - Pa stizal 33 % - BB.VV. Villa de la Quebrada"
1/09/2022,Ruta 40,San Luis,30/08/2022,Contenido,32º 43´ 3´´ S,65º 29´ 42´´ O,Junín,"- Latitud: 32º 43´ 3´´ - Long itud: 65º 29´ 42´´ - Depto.: Junin - P astizal 10 0 % - BB.VV. Renca, S an P ablo, Concarán y B B. PL San Lu is (Cuart el N°3)"
1/09/2022,Ruta 20,San Luis,31/08/2022,Contenido,"32º 8´ 48,6´´ S","65º 34´ 39,9´´ O",Ayacucho,"- Latitud: 32º 8´ 4 8,6´´ - L on gitud: 65º 34´ 39,9´´ - Ptos. de Refer en cia: Camin Villa Dolores - De pto.: Ay ac ucho - Sup erficie 2,0 h a - Bosq ue Nat ivo 34 % - Arbustal/Matorral 33 % - P a stizal 3 3 % - BB.VV. Q uines y Lafinur"
1/09/2022,Los Molles,San Luis,29/08/2022,Extinguido (31/08/2022),"33º 5´ 48,5´´ S","66º 17´ 12,1´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 5´ 4 8,5´´ - L on gitud: 66º 17´ 12,1´´ - Ptos. de Refer en cia: AU 25 Mayo Km 23 - De pto.: Jua n Martin de Pueyrredon - Super ficie 2,0 h a - Bosque Nativo 34 % - Arb ustal/Ma to rral 33 % - Pastizal 33 % - BB .VV. Vil la de la Quebrada"
1/09/2022,El Monolito,San Luis,31/08/2022,Activo,"33º 13´ 49,1´´ S","66º 10´ 56,7´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 13´ 49,1´´ - Lo ngitud: 66 º 10´ 56,7´´ - Depto. : Juan Ma rtin de Pueyrredon - Sup erficie 4 0, 0 ha - B os que Nativo 5 0 % - P astizal 50 % - BB.VV Estancia Grande, El Volc an, Trapic he, Potrero de Los Fun es, Bri Fo r S an Luis Solidario y BB. PL San Lu is"
1/09/2022,Camino de Tierra hacia Naschel,San Luis,30/08/2022,Extinguido (30/08/2022),"32º 54´ 36,3´´ S","65º 22´ 54,8´´ O",Libertador General San Martín,"- Latitud: 32º 54´ 36,3´´ - Lo ngitud: 65 º 22´ 54,8´´ - Ptos. d e Refe re nci a: Por R 2 - Depto.: San M artin - S up erficie 30, 0 ha - Bosqu e Nativ o 34 % - Arbustal/Matorral 33 % - P a stizal 3 3 %"
1/09/2022,Antes de Llegar al Monolito,San Luis,30/08/2022,Extinguido (30/08/2022),"33º 14´ 21,7´´ S","66º 10´ 49,4´´ O",Junín,"- Latitud: 33º 14´ 21,7´´ - Lo ngitud: 66 º 10´ 49,4´´ - Depto. : Junin - Sup erficie 10,0 ha - Bosque Nativo 5 0 % - Pa stiz al 50 %"
5/09/2022,Las Chacras,San Luis,3/09/2022,Controlado,"32º 44´ 45,9´´ S","65º 50´ 26,7´´ O",Libertador General San Martín,"- Ptos. de Refere ncia: P asando Potrerillos - D epto.: S an Mart in - Bosque Nativo 34 % - Arbustal/M atorral 33 % - Pastizal 33 % - BB.VV . Renc a, Concarán y San Pablo"
5/09/2022,Madre Teresa de Calcuta,San Luis,3/09/2022,Controlado,"33º 15´ 10,3´´ S","66º 10´ 56,1´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 15´ 10,3´´ - Longitu d: 66º 10´ 56 ,1´´ - Pto s. de R eferencia: P or Ruta 1, antes de l legar a Villa de l Carmen - De pto.: Ju an Mart in de Pueyrr edon - Pastizal 100 % - B BVV e l Volcán"
5/09/2022,El Monolito,San Luis,31/08/2022,Extinguido (1/9/2022),"33º 13´ 49,1´´ S","66º 10´ 56,7´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 13´ 49,1´´ - Longitud: 66º 10´ 56,7´´ - Depto.: Juan Martin de Pueyrredon - Superficie 40,0 ha - Bosque Nativo 50 % - Pastizal 50 % - BB.VV. Estancia Grande, El Volcan, Trapiche, Potrero de Los Funes, Bri For San Luis Solidario y BB. PL San Luis"
5/09/2022,Estancia La Pampita,San Luis,2/09/2022,Controlado,32º 49´ 13´´ S,65º 37´ 37´´ O,Coronel Pringles,"- Latitud: 32º 49´ 13´´ - Longitud: 65º 37´ 37´´ - Ptos. de Referencia: Por Ruta 2, entre La Toma y Paso Grande - Depto.: Coronel Pringles - Superficie 350,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Tilisarao, Renca, La Toma, Naschel, BB. PL San Luis"
5/09/2022,Ruta 40,San Luis,30/08/2022,Extinguido (31/8/2022),32º 43´ 3´´ S,65º 29´ 42´´ O,Junín,"- Latitud: 32º 43´ 3´´ - Longitud: 65º 29´ 42´´ - Depto.: Junin - Pastizal 100 % - BB.VV. Renca, San Pablo, Concarán y BB. PL San Luis (Cuartel N°3)"
5/09/2022,Ruta 20,San Luis,31/08/2022,Extinguido (1/9/2022),"32º 8´ 48,6´´ S","65º 34´ 39,9´´ O",Ayacucho,"- Latitud: 32º 8´ 48,6´´ - Longitud: 65º 34´ 39,9´´ - Ptos. de Referencia: Camino a Villa Dolores - Depto.: Ayacucho - Superficie 2,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Quines y Lafinur"
6/09/2022,Estancia La Pampita,San Luis,2/09/2022,Controlado,32º 49´ 13´´ S,65º 37´ 37´´ O,Coronel Pringles,"- Latitud: 32º 49´ 13´´ - Longitud: 65º 37´ 37 ´´ - Ptos. de Referencia: Por Rut a 2, entre La Toma y P aso G rande - Depto.: Cor onel Pringle s - Superficie 35 0,0 h a - Bosque Nativo 34 % - Ar bustal/Matorral 33 % - Pastizal 33 % - BB.VV. T ilisa rao, Renca, La Toma, Nas ch el, BB. PL San Luis"
6/09/2022,Las Chacras,San Luis,3/09/2022,Extinguido (05/09/2022),"32º 44´ 45,9´´ S","65º 50´ 26,7´´ O",Libertador General San Martín,"- Latitud: 32º 44´ 45,9 ´´ - Longitud: 65º 50´ 26,7´´ - Ptos . de Referencia: Pas ando Potrerillos - Depto .: Sa n Martin - Bosque Na tivo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - B B.VV . Renca, Concarán y San Pablo"
6/09/2022,Madre Teresa de Calcuta,San Luis,3/09/2022,Extinguido (05/09/2022),"33º 15´ 10,3´´ S","66º 10´ 56,1´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 15´ 10,3 ´´ - Longitud: 66º 10´ 56,1´´ - Ptos . de Referencia: Por Ruta 1, antes de llegar a Vil la del Carmen - Dept o.: Juan Mar tin de Pueyrredo n - Pastizal 100 % - B BVV e l Volcán"
6/09/2022,Alto Pelado y Estancia La Moneda,San Luis,3/09/2022,Controlado,"33º 50´ 14,59´´ S","66º 7´ 45,21´´ O",Juan Martín de Pueyrredón,"Latitud: 33º 50´ 14,59´´ - Longitud: 66º 7´ 45,21´´ - Ptos. de Referencia: Por ESTANCIA LA Ruta 11, cerca de las vïas del tren - Depto.: Juan Martin de Pueyrredon - MONEDA Superficie 800,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB. PL San Luis (Cuartel 1)"
6/09/2022,La Perla,San Luis,5/09/2022,Activo,"35º 29´ 21,5´´ S","65º 50´ 26,7´´ O",General Pedernera,"Latitud: 35º 29´ 21,5´´ - Longitud: 65º 50´ 26,7´´ - Ptos. de Referencia: Atrás del Campo Don Roberto - Depto.: General Pedernera - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Justo Daract y Batavia"
6/09/2022,La Isleta,San Luis,5/09/2022,Activo,"35º 27´ 45,5´´ S","65º 24´ 48,7´´ O",General Pedernera,"Latitud: 35º 27´ 45,5´´ - Longitud: 65º 24´ 48,7´´ - Ptos. de Referencia: Por Ruta 1, antes de llegar a Villa del Carmen - Depto.: General Pedernera - Pastizal 100 % - BB.VV. El Fortín"
6/09/2022,Parque,San Luis,3/09/2022,Extinguido (03/09/2022),"33º 19´ 7,8´´ S",66º 22´ 34´´ O,Juan Martín de Pueyrredón,"Latitud: 33º 19´ 7,8´´ - Longitud: 66º 22´ 34´´ - Ptos. de Referencia: Al Norte de INDUSTRIAL (03/09/2022) Calle 1, pasando la fabrica de Palmolive al fondo - Depto.: Juan Martin de Pueyrredon - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % "
7/09/2022,Ruta 10 y 1,San Luis,5/09/2022,Controlado,"33º 5´ 50,2´´ S",65º 25´ 21´´ O,Chacabuco,"- Latitud: 33º 5´ 50,2´´ - Longitud: 65º 25´ 21´´ - Ptos. de Referencia: Entre Renca y Potrerillos - Depto.: Chacabuco - BB.VV. El Morro"
7/09/2022,La Isleta,San Luis,5/09/2022,Activo,"35º 27´ 45,5´´ S","65º 24´ 48,7´´ O",General Pedernera,"- Latitud: 35º 27´ 45,5´´ - Longitud: 65º 24´ 48,7´´ - Ptos. de Referencia: Por Ruta 1, antes de llegar a Villa del Carmen - Depto.: General Pedernera - Pastizal 100 % - BB.VV. El Fortín, Batavia y Justo Daract"
7/09/2022,La Perla,San Luis,5/09/2022,Activo,"35º 29´ 21,5´´ S","65º 50´ 26,7´´ O",General Pedernera,"- Latitud: 35º 29´ 21,5´´ - Longitud: 65º 50´ 26,7´´ - Ptos. de Referencia: Atrás del Campo Don Roberto - Depto.: General Pedernera - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Justo Daract y Batavia"
7/09/2022,Anchorena al Norte,San Luis,5/09/2022,Activo,"35º 48´ 9,3´´ S","65º 40´ 9,5´´ O",Gobernador Dupuy,"- Latitud: 35º 48´ 9,3´´ - Longitud: 65º 40´ 9,5´´ - Depto.: Gobernador Dupuy - Superficie 6,0 ha - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV"
7/09/2022,Estancia La Pampita,San Luis,2/09/2022,Extinguido (6/9/2022),32º 49´ 13´´ S,65º 37´ 37´´ O,Coronel Pringles,"- Latitud: 32º 49´ 13´´ - Longitud: 65º 37´ 37´´ - Ptos. de Referencia: Por Ruta 2, entre La Toma y Paso Grande - Depto.: Coronel Pringles - Superficie 350,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. La Toma,Tilisarao, Naschel, Renca y BB. PL San Luís (Cuartel 6 - La Toma)"
7/09/2022,Alto Pelado y Estancia La Moneda,San Luis,3/09/2022,Controlado,"33º 50´ 14,59´´ S","66º 7´ 45,21´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 50´ 14,59´´ - Longitud: 66º 7´ 45,21´´ - Ptos. de Referencia: Por Ruta 11, cerca de las vïas del tren - Depto.: Juan Martin de Pueyrredon - Superficie 800,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB. PL San Luis (Cuartel 1)"
8/09/2022,Ruta 23,San Luis,7/09/2022,Contenido,"32º 17´ 4,4´´ S","65º 13´ 38,2´´ O",Chacabuco,"- Latitud: 32º 17´ 4,4´´ - L on gitud: 65º 13´ 38,2 ´´ - Depto. : Chacabuco - Bosque Nativo 34 % - Arb ustal/Ma tor ral 33 % - Pastiza l 33 % - B B.VV. Santa Rosa"
8/09/2022,Barrio 100 Viviendas,San Luis,8/09/2022,Contenido,30º 10´ 5´´ S,66º 18´ 14´´ O,Juan Martín de Pueyrredón,- Latitud: 30º 10´ 5´´ - Lon gi tud: 66º 18´ 14´´ - Depto.: Ju an Martin de Pueyrredon - Bos que Nati vo 34 % - Arbustal/M atorral 33 % - Pastizal 33 % - BB.VV. La Punta
8/09/2022,Ruta 39 VIP,San Luis,7/09/2022,Controlado,"33º 6´ 49,3´´ S","66º 3´ 6,7´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 6´ 4 9,3´´ - L on gitud: 66º 3´ 6,7´´ - Ptos. de Referencia: Reserva d Flora y Fauna - D epto.: Ju an Martin de Pueyrr edon - Bos que Nativo 3 4 % - Arbustal/Matorral 33 % - P as tizal 33 % - BB.V V. Trapich e, El Volcán, Estancia Grande y Carolina , DC M CP P Trapiche"
8/09/2022,Renca San Felipe,San Luis,7/09/2022,Contenido,"32º 47´ 32,7´´ S","65º 27´ 23,5´´ O",Chacabuco,"- Latitud: 32º 47´ 32,7´´ - Lo ngitud: 65º 27´ 23 ,5´´ - Ptos. de Referenc ia: Camp Las Marías, atrás del diqu e San felipe - Depto. : Chacabu co - Bosque Nativo 34 % - Arbustal/Mato rral 33 % - Pastizal 33 % - B B.VV. Ren ca"
8/09/2022,Anchorena al Norte,San Luis,5/09/2022,Activo,"35º 48´ 9,3´´ S","65º 40´ 9,5´´ O",Gobernador Dupuy,"- Latitud: 35º 48´ 9,3´´ - Longitud: 65º 40´ 9,5´´ - Depto.: Gobernador Dupuy - Superficie 6,0 ha - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV"
8/09/2022,Los Molles,San Luis,6/09/2022,Extinguido (06/09/2022),32º 25´ 30´´ S,65º 2´ 25´´ O,Junín,"Latitud: 32º 25´ 30´´ - Longitud: 65º 2´ 25´´ - Depto.: Junin - Superficie 6,0 ha - (06/09/2022) Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 %"
8/09/2022,Ruta 27 y 43,San Luis,6/09/2022,Extinguido (06/09/2022),34º 13´ 16´´ S,65º 34´ 15´´ O,Gobernador Dupuy,"Latitud: 34º 13´ 16´´ - Longitud: 65º 34´ 15´´ - Ptos. de Referencia: Entre (06/09/2022) Estancia La Roca y Travesía - Depto.: Gobernador Dupuy - Superficie 6,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 %"
8/09/2022,Alto Pelado y Estancia La Moneda,San Luis,3/09/2022,Extinguido (08/09/2022),"33º 50´ 14,59´´ S","66º 7´ 45,21´´ O",Juan Martín de Pueyrredón,"Latitud: 33º 50´ 14,59´´ - Longitud: 66º 7´ 45,21´´ - Ptos. de Referencia: Por ESTANCIA LA (08/09/2022) Ruta 11, cerca de las vías del tren - Depto.: Juan Martin de Pueyrredon - MONEDA Superficie 800,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB. PL San Luis (Cuartel 1)"
8/09/2022,El Mollar,San Luis,6/09/2022,Extinguido (08/09/2022),"32º 46´ 8,5´´ S","65º 21´ 13,6´´ O",General Pedernera,"Latitud: 32º 46´ 8,5´´ - Longitud: 65º 21´ 13,6´´ - Ptos. de Referencia: (08/09/2022) Inmediaciones Estancia La Tati - Depto.: Coronel Pedernera - Pastizal 100 % - BB.VV. El Fortín"
8/09/2022,La Perla,San Luis,5/09/2022,Activo,"35º 29´ 21,5´´ S","65º 50´ 26,7´´ O",General Pedernera,"Latitud: 35º 29´ 21,5´´ - Longitud: 65º 50´ 26,7´´ - Ptos. de Referencia: Atrás del Campo Don Roberto - Depto.: General Pedernera - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Justo Daract y Batavia"
8/09/2022,La Isleta,San Luis,5/09/2022,Extinguido (08/09/2022),"35º 27´ 45,5´´ S","65º 24´ 48,7´´ O",General Pedernera,"Latitud: 35º 27´ 45,5´´ - Longitud: 65º 24´ 48,7´´ - Ptos. de Referencia: Por Ruta (08/09/2022) 1, antes de llegar a Villa del Carmen - Depto.: General Pedernera - Pastizal 100 % - BB.VV. El Fortín, Batavia y Justo Daract "
8/09/2022,Ruta 10 y 1,San Luis,5/09/2022,Extinguido (07/09/2022),"33º 5´ 50,2´´ S",65º 25´ 21´´ O,Chacabuco,"- Latitud: 33º 5´ 5 0,2´´ - Longitud: 65º 25´ 21´´ - Pt os. d e Referencia : Entre Renca y Potrerillo s - Dep to.: Chac abu co - BB.VV. El M orro"
8/09/2022,Estancia Los Mandarinos,San Luis,7/09/2022,Contenido,"32º 47´ 37,9´´ S","65º 14´ 0,2´´ O",Chacabuco,"- Latitud: 32º 47´ 37,9´´ - Longitud : 65 º 14 ´ 0,2´´ - Ptos. de Referenc ia: Por autopista 55 - De pto.: C hacabuco - Bo squ e Nativo 34 % - Arbustal/M atorral 33 % - Pastizal 33 % - BB. VV. Tilisar ao, Los Molles Y BB. PL San Luis (Cuartel 3"
8/09/2022,Ruta 40,San Luis,6/09/2022,Contenido,"32º 46´ 8,5´´ S","65º 21´ 13,6´´ O",Chacabuco,"- Latitud: 32º 46´ 8,5´´ - Longitud: 65º 21´ 13,6´´ - Ptos. de Referenc ia: Entre Renca y Potrerillo s - Dep to.: Chac abu co - Bosque Nativ o 34 % - Arbustal/Matorral 33 % - Pastizal 3 3 % - B B.VV. R enca , San Pablo, Los Molles Bri For San Luís S olidari o, Carpint ería , Tili sarao, M erlo, Cortaderas, Concarán, Naschel, El Morro y La T oma, BB. PL San Luis (Cu artel 6)"
9/09/2022,Ruta 39 VIP,San Luis,7/09/2022,Controlado,"33º 6´ 49,3´´ S","66º 3´ 6,7´´ O",Coronel Pringles,"- Latitud: 33º 6´ 4 9,3´´ - L on gitud: 66º 3´ 6,7´´ - Ptos. de Referencia: Reserva d Flora y Fauna - D epto.: Co ro nel Pringles - Bos que Nativ o 34 % - Arbustal/Matorral 33 % - P as tizal 33 % - BB.V V. Trapich e, El Volcán , Estancia Grande y Carolina , DC M  CP P Trapiche"
9/09/2022,Estancia Oasis,San Luis,8/09/2022,Controlado,34º 47´ 5´´ S,"65º 27´ 25,9´´ O",Gobernador Dupuy,"- Latitud: 34º 47´ 5´´ - L on git ud: 65º 27´ 25,9´´ - Depto.: Gobernador Dupuy - Superficie 300,0 h a - Bo sq u e Nativo 25 % - Ar bustal/Ma torral 25 % - Pastizal 2 % - Vegetación O tros 25  % - BB.VV. Buena E speranza"
9/09/2022,Estancia La Ana,San Luis,8/09/2022,Controlado,"34º 46´ 37,5´´ S","65º 14´ 55,8´´ O",Gobernador Dupuy,"- Latitud: 34º 46´ 37,5´´ - Lo ngitud: 65º 14´ 55 ,8´´ - Dept o.: Gobernad or Dupuy Superficie 400,0 h a - Bo sq u e Nativo 25 % - Ar bustal/Ma torral 25 % - Pastizal 2 % - Vegetación O tros 25  % - BB.VV. Batavia y Buena E speranza"
9/09/2022,Estancia Los Mandarinos,San Luis,7/09/2022,Contenido,"32º 47´ 37,9´´ S","65º 14´ 0,2´´ O",Chacabuco,"Latitud: 32º 47´ 37,9´´ - Longitud: 65º 14´ 0,2´´ - Ptos. de Referencia: Por MANDARINOS autopista 55 - Depto.: Chacabuco - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Tilisarao, Los Molles Y BB. PL San Luis (Cuartel 3)"
9/09/2022,Ruta 23,San Luis,7/09/2022,Contenido,"32º 17´ 4,4´´ S","65º 13´ 38,2´´ O",Junín,"Latitud: 32º 17´ 4,4´´ - Longitud: 65º 13´ 38,2´´ - Depto.: Junin - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Santa Rosa"
9/09/2022,Barrio 100,San Luis,8/09/2022,Extinguido (09/09/2022),33º 10´ 5´´ S,66º 18´ 14´´ O,Juan Martín de Pueyrredón,Latitud: 33º 10´ 5´´ - Longitud: 66º 18´ 14´´ - Depto.: Juan Martin de VIVIENDAS (09/09/2022) Pueyrredon - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. La Punta
9/09/2022,Renca San,San Luis,7/09/2022,Contenido,"32º 47´ 32,7´´ S","65º 27´ 23,5´´ O",Chacabuco,"Latitud: 32º 47´ 32,7´´ - Longitud: 65º 27´ 23,5´´ - Ptos. de Referencia: Campo FELIPE Las Marías, atrás del dique San felipe - Depto.: Chacabuco - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Renca"
9/09/2022,Ruta 40,San Luis,6/09/2022,Contenido,"32º 46´ 8,5´´ S","65º 21´ 13,6´´ O",Chacabuco,"Latitud: 32º 46´ 8,5´´ - Longitud: 65º 21´ 13,6´´ - Ptos. de Referencia: Entre Renca y Potrerillos - Depto.: Chacabuco - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Renca, San Pablo, Los Molles, Bri For San Luís Solidario, Carpintería, Tilisarao, Merlo, Cortaderas, Concarán, Naschel, El Morro y La Toma, BB. PL San Luis (Cuartel 6)"
9/09/2022,Cola del Dique,San Luis,8/09/2022,Extinguido (09/09/2022),32º 37´ 10´´ S,"66º 8´ 58,6´´ O",Libertador General San Martín,"Latitud: 32º 37´ 10´´ - Longitud: 66º 8´ 58,6´´ - Depto.: San Martin - Bosque (09/09/2022) Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. San Francisco"
9/09/2022,Anchorena al Norte,San Luis,5/09/2022,Activo,"35º 48´ 9,3´´ S","65º 40´ 9,5´´ O",Gobernador Dupuy,"Latitud: 35º 48´ 9,3´´ - Longitud: 65º 40´ 9,5´´ - Depto.: Gobernador Dupuy - NORTE Superficie 6,0 ha - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV "
9/09/2022,La Perla,San Luis,5/09/2022,Activo,33º 47´ 11´´ S,65º 36´ 21´´ O,General Pedernera,- Latitud: 33º 47´ 11´´ - L ongitud: 65º 36´ 21´´ - P tos. de Referencia: Atrás Campo Don Robe rto - De pto.: Genera l Pederner a - Bosque Nativo 3 4 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Justo Daract y Bata via
12/09/2022,"Campo Olivares, Nueva Galicia",San Luis,10/09/2022,Controlado,"35º 6´ 38,2´´ S","65º 15´ 28,8´´ O",Gobernador Dupuy,"- Latitud: 35º 6´ 38,2´´ - Longitud: 65º 15´ 28,8´´ - Depto.: Gobernador Dupuy - Superficie 1.000,0 ha - Bosque Nativo 25 % - Arbustal/Matorral 25 % - Pastizal 25 % - Vegetación Otros 25 % - BB.VV. Batavia, Unión, Justo Daract, Buena Esperanza y BB.VV. de La Pampa"
12/09/2022,Ruta 39 VIP,San Luis,7/09/2022,Extinguido (11/09/2022),"33º 6´ 49,3´´ S","66º 3´ 6,7´´ O",Coronel Pringles,"Latitud: 33º 6´ 49,3´´ - Longitud: 66º 3´ 6,7´´ - Ptos. de Referencia: Reserva de (11/09/2022) Flora y Fauna - Depto.: Coronel Pringles - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Trapiche, El Volcán, Estancia Grande y Carolina, DC MCPP Trapiche"
12/09/2022,"Ruta 5, Nicoletti",San Luis,11/09/2022,Contenido,32º 20´ 51´´ S,"65º 1´ 41,1´´ O",Junín,"Latitud: 32º 20´ 51´´ - Longitud: 65º 1´ 41,1´´ - Depto.: Junin - Superficie 6,0 NICOLETTI ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BBVV Merlo.SNMF: 1 AT 802"
12/09/2022,Ruta 18,San Luis,11/09/2022,Contenido,"33º 9´ 52,7´´ S","66º 5´ 14,5´´ O",Gobernador Dupuy,"Latitud: 33º 9´ 52,7´´ - Longitud: 66º 5´ 14,5´´ - Ptos. de Referencia: Llegando a la cancha de polo, frente al barrio - Depto.: Gobernador Dupuy - Superficie 12,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Estancia Grande"
12/09/2022,Puente de Barranquitas,San Luis,11/09/2022,Activo,"33º 11´ 14,9´´ S","66º 4´ 8,1´´ O",Coronel Pringles,"Latitud: 33º 11´ 14,9´´ - Longitud: 66º 4´ 8,1´´ - Depto.: Coronel Pringles - BARRANQUITAS Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Trapiche y Estancia Grande"
12/09/2022,Ruta 23,San Luis,7/09/2022,Extinguido (11/09/2022),"32º 17´ 4,4´´ S","65º 13´ 38,2´´ O",Junín,"Latitud: 32º 17´ 4,4´´ - Longitud: 65º 13´ 38,2´´ - Depto.: Junin - Bosque Nativo (11/09/2022) 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Santa Rosa"
12/09/2022,Anchorena al Norte,San Luis,5/09/2022,Extinguido (11/09/2022),"35º 48´ 9,3´´ S","65º 40´ 9,5´´ O",Gobernador Dupuy,"Latitud: 35º 48´ 9,3´´ - Longitud: 65º 40´ 9,5´´ - Depto.: Gobernador Dupuy - NORTE (11/09/2022) Superficie 6,0 ha - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV "
12/09/2022,Estancia Oasis,San Luis,8/09/2022,Extinguido (11/09/2022),34º 47´ 5´´ S,"65º 27´ 25,9´´ O",Gobernador Dupuy,"Latitud: 34º 47´ 5´´ - Longitud: 65º 27´ 25,9´´ - Depto.: Gobernador Dupuy - (11/09/2022) Superficie 800,0 ha - Bosque Nativo 25 % - Arbustal/Matorral 25 % - Pastizal 25 % - Vegetación Otros 25 % - BB.VV. Buena Esperanza"
12/09/2022,Estancia La Ana,San Luis,8/09/2022,Extinguido (11/09/2022),"34º 46´ 37,5´´ S","65º 14´ 55,8´´ O",Gobernador Dupuy,"Latitud: 34º 46´ 37,5´´ - Longitud: 65º 14´ 55,8´´ - Depto.: Gobernador Dupuy - (11/09/2022) Superficie 400,0 ha - Bosque Nativo 25 % - Arbustal/Matorral 25 % - Pastizal 25 % - Vegetación Otros 25 % - BB.VV. Batavia y Buena Esperanza"
